"TIME","GEO","SEX","UNIT","AGE","Value","Flag and Footnotes"
"2018","UKD45","Männer","Anzahl","Insgesamt","193.401",""
"2018","UKD45","Frauen","Anzahl","Insgesamt","196.475",""
"2018","UKD46","Insgesamt","Anzahl","Insgesamt","329.088",""
"2018","UKD46","Männer","Anzahl","Insgesamt","162.556",""
"2018","UKD46","Frauen","Anzahl","Insgesamt","166.532",""
"2018","UKD47","Insgesamt","Anzahl","Insgesamt","229.996",""
"2018","UKD47","Männer","Anzahl","Insgesamt","113.572",""
"2018","UKD47","Frauen","Anzahl","Insgesamt","116.424",""
"2018","UKD6","Insgesamt","Anzahl","Insgesamt","927.799",""
"2018","UKD6","Männer","Anzahl","Insgesamt","455.046",""
"2018","UKD6","Frauen","Anzahl","Insgesamt","472.753",""
"2018","UKD61","Insgesamt","Anzahl","Insgesamt","210.443",""
"2018","UKD61","Männer","Anzahl","Insgesamt","104.475",""
"2018","UKD61","Frauen","Anzahl","Insgesamt","105.968",""
"2018","UKD62","Insgesamt","Anzahl","Insgesamt","379.276",""
"2018","UKD62","Männer","Anzahl","Insgesamt","185.722",""
"2018","UKD62","Frauen","Anzahl","Insgesamt","193.554",""
"2018","UKD63","Insgesamt","Anzahl","Insgesamt","338.080",""
"2018","UKD63","Männer","Anzahl","Insgesamt","164.849",""
"2018","UKD63","Frauen","Anzahl","Insgesamt","173.231",""
"2018","UKD7","Insgesamt","Anzahl","Insgesamt","1.547.607",""
"2018","UKD7","Männer","Anzahl","Insgesamt","756.524",""
"2018","UKD7","Frauen","Anzahl","Insgesamt","791.083",""
"2018","UKD71","Insgesamt","Anzahl","Insgesamt","455.965",""
"2018","UKD71","Männer","Anzahl","Insgesamt","221.450",""
"2018","UKD71","Frauen","Anzahl","Insgesamt","234.515",""
"2018","UKD72","Insgesamt","Anzahl","Insgesamt","493.633",""
"2018","UKD72","Männer","Anzahl","Insgesamt","246.035",""
"2018","UKD72","Frauen","Anzahl","Insgesamt","247.598",""
"2018","UKD73","Insgesamt","Anzahl","Insgesamt","275.062",""
"2018","UKD73","Männer","Anzahl","Insgesamt","132.611",""
"2018","UKD73","Frauen","Anzahl","Insgesamt","142.451",""
"2018","UKD74","Insgesamt","Anzahl","Insgesamt","322.947",""
"2018","UKD74","Männer","Anzahl","Insgesamt","156.428",""
"2018","UKD74","Frauen","Anzahl","Insgesamt","166.519",""
"2018","UKE","Insgesamt","Anzahl","Insgesamt","5.462.595",""
"2018","UKE","Männer","Anzahl","Insgesamt","2.697.836",""
"2018","UKE","Frauen","Anzahl","Insgesamt","2.764.759",""
"2018","UKE1","Insgesamt","Anzahl","Insgesamt","931.065",""
"2018","UKE1","Männer","Anzahl","Insgesamt","461.298",""
"2018","UKE1","Frauen","Anzahl","Insgesamt","469.767",""
"2018","UKE11","Insgesamt","Anzahl","Insgesamt","261.049",""
"2018","UKE11","Männer","Anzahl","Insgesamt","131.520",""
"2018","UKE11","Frauen","Anzahl","Insgesamt","129.529",""
"2018","UKE12","Insgesamt","Anzahl","Insgesamt","338.591",""
"2018","UKE12","Männer","Anzahl","Insgesamt","166.208",""
"2018","UKE12","Frauen","Anzahl","Insgesamt","172.383",""
"2018","UKE13","Insgesamt","Anzahl","Insgesamt","331.425",""
"2018","UKE13","Männer","Anzahl","Insgesamt","163.570",""
"2018","UKE13","Frauen","Anzahl","Insgesamt","167.855",""
"2018","UKE2","Insgesamt","Anzahl","Insgesamt","820.874",""
"2018","UKE2","Männer","Anzahl","Insgesamt","404.094",""
"2018","UKE2","Frauen","Anzahl","Insgesamt","416.780",""
"2018","UKE21","Insgesamt","Anzahl","Insgesamt","208.886",""
"2018","UKE21","Männer","Anzahl","Insgesamt","102.499",""
"2018","UKE21","Frauen","Anzahl","Insgesamt","106.387",""
"2018","UKE22","Insgesamt","Anzahl","Insgesamt","611.988",""
"2018","UKE22","Männer","Anzahl","Insgesamt","301.595",""
"2018","UKE22","Frauen","Anzahl","Insgesamt","310.393",""
"2018","UKE3","Insgesamt","Anzahl","Insgesamt","1.397.266",""
"2018","UKE3","Männer","Anzahl","Insgesamt","692.660",""
"2018","UKE3","Frauen","Anzahl","Insgesamt","704.606",""
"2018","UKE31","Insgesamt","Anzahl","Insgesamt","817.158",""
"2018","UKE31","Männer","Anzahl","Insgesamt","404.023",""
"2018","UKE31","Frauen","Anzahl","Insgesamt","413.135",""
"2018","UKE32","Insgesamt","Anzahl","Insgesamt","580.108",""
"2018","UKE32","Männer","Anzahl","Insgesamt","288.637",""
"2018","UKE32","Frauen","Anzahl","Insgesamt","291.471",""
"2018","UKE4","Insgesamt","Anzahl","Insgesamt","2.313.390",""
"2018","UKE4","Männer","Anzahl","Insgesamt","1.139.784",""
"2018","UKE4","Frauen","Anzahl","Insgesamt","1.173.606",""
"2018","UKE41","Insgesamt","Anzahl","Insgesamt","535.328",""
"2018","UKE41","Männer","Anzahl","Insgesamt","263.970",""
"2018","UKE41","Frauen","Anzahl","Insgesamt","271.358",""
"2018","UKE42","Insgesamt","Anzahl","Insgesamt","788.325",""
"2018","UKE42","Männer","Anzahl","Insgesamt","387.268",""
"2018","UKE42","Frauen","Anzahl","Insgesamt","401.057",""
"2018","UKE44","Insgesamt","Anzahl","Insgesamt","648.752",""
"2018","UKE44","Männer","Anzahl","Insgesamt","320.671",""
"2018","UKE44","Frauen","Anzahl","Insgesamt","328.081",""
"2018","UKE45","Insgesamt","Anzahl","Insgesamt","340.985",""
"2018","UKE45","Männer","Anzahl","Insgesamt","167.875",""
"2018","UKE45","Frauen","Anzahl","Insgesamt","173.110",""
"2018","UKF","Insgesamt","Anzahl","Insgesamt","4.781.284",""
"2018","UKF","Männer","Anzahl","Insgesamt","2.364.463",""
"2018","UKF","Frauen","Anzahl","Insgesamt","2.416.821",""
"2018","UKF1","Insgesamt","Anzahl","Insgesamt","2.199.851",""
"2018","UKF1","Männer","Anzahl","Insgesamt","1.088.565",""
"2018","UKF1","Frauen","Anzahl","Insgesamt","1.111.286",""
"2018","UKF11","Insgesamt","Anzahl","Insgesamt","258.148",""
"2018","UKF11","Männer","Anzahl","Insgesamt","128.003",""
"2018","UKF11","Frauen","Anzahl","Insgesamt","130.145",""
"2018","UKF12","Insgesamt","Anzahl","Insgesamt","284.668",""
"2018","UKF12","Männer","Anzahl","Insgesamt","139.688",""
"2018","UKF12","Frauen","Anzahl","Insgesamt","144.980",""
"2018","UKF13","Insgesamt","Anzahl","Insgesamt","507.715",""
"2018","UKF13","Männer","Anzahl","Insgesamt","249.839",""
"2018","UKF13","Frauen","Anzahl","Insgesamt","257.876",""
"2018","UKF14","Insgesamt","Anzahl","Insgesamt","329.448",""
"2018","UKF14","Männer","Anzahl","Insgesamt","167.058",""
"2018","UKF14","Frauen","Anzahl","Insgesamt","162.390",""
"2018","UKF15","Insgesamt","Anzahl","Insgesamt","472.688",""
"2018","UKF15","Männer","Anzahl","Insgesamt","233.165",""
"2018","UKF15","Frauen","Anzahl","Insgesamt","239.523",""
"2018","UKF16","Insgesamt","Anzahl","Insgesamt","347.184",""
"2018","UKF16","Männer","Anzahl","Insgesamt","170.812",""
"2018","UKF16","Frauen","Anzahl","Insgesamt","176.372",""
"2018","UKF2","Insgesamt","Anzahl","Insgesamt","1.828.762",""
"2018","UKF2","Männer","Anzahl","Insgesamt","907.210",""
"2018","UKF2","Frauen","Anzahl","Insgesamt","921.552",""
"2018","UKF21","Insgesamt","Anzahl","Insgesamt","355.165",""
"2018","UKF21","Männer","Anzahl","Insgesamt","177.682",""
"2018","UKF21","Frauen","Anzahl","Insgesamt","177.483",""
"2018","UKF22","Insgesamt","Anzahl","Insgesamt","729.863",""
"2018","UKF22","Männer","Anzahl","Insgesamt","361.776",""
"2018","UKF22","Frauen","Anzahl","Insgesamt","368.087",""
"2018","UKF24","Insgesamt","Anzahl","Insgesamt","400.857",""
"2018","UKF24","Männer","Anzahl","Insgesamt","198.912",""
"2018","UKF24","Frauen","Anzahl","Insgesamt","201.945",""
"2018","UKF25","Insgesamt","Anzahl","Insgesamt","342.877",""
"2018","UKF25","Männer","Anzahl","Insgesamt","168.840",""
"2018","UKF25","Frauen","Anzahl","Insgesamt","174.037",""
"2018","UKF3","Insgesamt","Anzahl","Insgesamt","752.671",""
"2018","UKF3","Männer","Anzahl","Insgesamt","368.688",""
"2018","UKF3","Frauen","Anzahl","Insgesamt","383.983",""
"2018","UKF30","Insgesamt","Anzahl","Insgesamt","752.671",""
"2018","UKF30","Männer","Anzahl","Insgesamt","368.688",""
"2018","UKF30","Frauen","Anzahl","Insgesamt","383.983",""
"2018","UKG","Insgesamt","Anzahl","Insgesamt","5.873.091",""
"2018","UKG","Männer","Anzahl","Insgesamt","2.911.017",""
"2018","UKG","Frauen","Anzahl","Insgesamt","2.962.074",""
"2018","UKG1","Insgesamt","Anzahl","Insgesamt","1.344.393",""
"2018","UKG1","Männer","Anzahl","Insgesamt","664.000",""
"2018","UKG1","Frauen","Anzahl","Insgesamt","680.393",""
"2018","UKG11","Insgesamt","Anzahl","Insgesamt","191.274",""
"2018","UKG11","Männer","Anzahl","Insgesamt","94.769",""
"2018","UKG11","Frauen","Anzahl","Insgesamt","96.505",""
"2018","UKG12","Insgesamt","Anzahl","Insgesamt","589.076",""
"2018","UKG12","Männer","Anzahl","Insgesamt","290.093",""
"2018","UKG12","Frauen","Anzahl","Insgesamt","298.983",""
"2018","UKG13","Insgesamt","Anzahl","Insgesamt","564.043",""
"2018","UKG13","Männer","Anzahl","Insgesamt","279.138",""
"2018","UKG13","Frauen","Anzahl","Insgesamt","284.905",""
"2018","UKG2","Insgesamt","Anzahl","Insgesamt","1.619.877",""
"2018","UKG2","Männer","Anzahl","Insgesamt","806.629",""
"2018","UKG2","Frauen","Anzahl","Insgesamt","813.248",""
"2018","UKG21","Insgesamt","Anzahl","Insgesamt","175.986",""
"2018","UKG21","Männer","Anzahl","Insgesamt","87.520",""
"2018","UKG21","Frauen","Anzahl","Insgesamt","88.466",""
"2018","UKG22","Insgesamt","Anzahl","Insgesamt","317.237",""
"2018","UKG22","Männer","Anzahl","Insgesamt","157.506",""
"2018","UKG22","Frauen","Anzahl","Insgesamt","159.731",""
"2018","UKG23","Insgesamt","Anzahl","Insgesamt","255.553",""
"2018","UKG23","Männer","Anzahl","Insgesamt","128.121",""
"2018","UKG23","Frauen","Anzahl","Insgesamt","127.432",""
"2018","UKG24","Insgesamt","Anzahl","Insgesamt","871.101",""
"2018","UKG24","Männer","Anzahl","Insgesamt","433.482",""
"2018","UKG24","Frauen","Anzahl","Insgesamt","437.619",""
"2018","UKG3","Insgesamt","Anzahl","Insgesamt","2.908.821",""
"2018","UKG3","Männer","Anzahl","Insgesamt","1.440.388",""
"2018","UKG3","Frauen","Anzahl","Insgesamt","1.468.433",""
"2018","UKG31","Insgesamt","Anzahl","Insgesamt","1.142.772",""
"2018","UKG31","Männer","Anzahl","Insgesamt","565.509",""
"2018","UKG31","Frauen","Anzahl","Insgesamt","577.263",""
"2018","UKG32","Insgesamt","Anzahl","Insgesamt","214.096",""
"2018","UKG32","Männer","Anzahl","Insgesamt","104.238",""
"2018","UKG32","Frauen","Anzahl","Insgesamt","109.858",""
"2018","UKG33","Insgesamt","Anzahl","Insgesamt","363.346",""
"2018","UKG33","Männer","Anzahl","Insgesamt","183.939",""
"2018","UKG33","Frauen","Anzahl","Insgesamt","179.407",""
"2018","UKG36","Insgesamt","Anzahl","Insgesamt","319.401",""
"2018","UKG36","Männer","Anzahl","Insgesamt","156.742",""
"2018","UKG36","Frauen","Anzahl","Insgesamt","162.659",""
"2018","UKG37","Insgesamt","Anzahl","Insgesamt","326.722",""
"2018","UKG37","Männer","Anzahl","Insgesamt","162.063",""
"2018","UKG37","Frauen","Anzahl","Insgesamt","164.659",""
"2018","UKG38","Insgesamt","Anzahl","Insgesamt","281.888",""
"2018","UKG38","Männer","Anzahl","Insgesamt","138.609",""
"2018","UKG38","Frauen","Anzahl","Insgesamt","143.279",""
"2018","UKG39","Insgesamt","Anzahl","Insgesamt","260.596",""
"2018","UKG39","Männer","Anzahl","Insgesamt","129.288",""
"2018","UKG39","Frauen","Anzahl","Insgesamt","131.308",""
"2018","UKH","Insgesamt","Anzahl","Insgesamt","6.197.813",""
"2018","UKH","Männer","Anzahl","Insgesamt","3.056.139",""
"2018","UKH","Frauen","Anzahl","Insgesamt","3.141.674",""
"2018","UKH1","Insgesamt","Anzahl","Insgesamt","2.509.078",""
"2018","UKH1","Männer","Anzahl","Insgesamt","1.243.642",""
"2018","UKH1","Frauen","Anzahl","Insgesamt","1.265.436",""
"2018","UKH11","Insgesamt","Anzahl","Insgesamt","199.901",""
"2018","UKH11","Männer","Anzahl","Insgesamt","100.211",""
"2018","UKH11","Frauen","Anzahl","Insgesamt","99.690",""
"2018","UKH12","Insgesamt","Anzahl","Insgesamt","650.190",""
"2018","UKH12","Männer","Anzahl","Insgesamt","325.475",""
"2018","UKH12","Frauen","Anzahl","Insgesamt","324.715",""
"2018","UKH14","Insgesamt","Anzahl","Insgesamt","758.050",""
"2018","UKH14","Männer","Anzahl","Insgesamt","374.924",""
"2018","UKH14","Frauen","Anzahl","Insgesamt","383.126",""
"2018","UKH15","Insgesamt","Anzahl","Insgesamt","369.269",""
"2018","UKH15","Männer","Anzahl","Insgesamt","182.123",""
"2018","UKH15","Frauen","Anzahl","Insgesamt","187.146",""
"2018","UKH16","Insgesamt","Anzahl","Insgesamt","256.860",""
"2018","UKH16","Männer","Anzahl","Insgesamt","125.578",""
"2018","UKH16","Frauen","Anzahl","Insgesamt","131.282",""
"2018","UKH17","Insgesamt","Anzahl","Insgesamt","274.808",""
"2018","UKH17","Männer","Anzahl","Insgesamt","135.331",""
"2018","UKH17","Frauen","Anzahl","Insgesamt","139.477",""
"2018","UKH2","Insgesamt","Anzahl","Insgesamt","1.859.787",""
"2018","UKH2","Männer","Anzahl","Insgesamt","916.743",""
"2018","UKH2","Frauen","Anzahl","Insgesamt","943.044",""
"2018","UKH21","Insgesamt","Anzahl","Insgesamt","217.468",""
"2018","UKH21","Männer","Anzahl","Insgesamt","110.239",""
"2018","UKH21","Frauen","Anzahl","Insgesamt","107.229",""
"2018","UKH23","Insgesamt","Anzahl","Insgesamt","1.188.520",""
"2018","UKH23","Männer","Anzahl","Insgesamt","582.184",""
"2018","UKH23","Frauen","Anzahl","Insgesamt","606.336",""
"2018","UKH24","Insgesamt","Anzahl","Insgesamt","171.457",""
"2018","UKH24","Männer","Anzahl","Insgesamt","84.899",""
"2018","UKH24","Frauen","Anzahl","Insgesamt","86.558",""
"2018","UKH25","Insgesamt","Anzahl","Insgesamt","282.342",""
"2018","UKH25","Männer","Anzahl","Insgesamt","139.421",""
"2018","UKH25","Frauen","Anzahl","Insgesamt","142.921",""
"2018","UKH3","Insgesamt","Anzahl","Insgesamt","1.828.948",""
"2018","UKH3","Männer","Anzahl","Insgesamt","895.754",""
"2018","UKH3","Frauen","Anzahl","Insgesamt","933.194",""
"2018","UKH31","Insgesamt","Anzahl","Insgesamt","182.529",""
"2018","UKH31","Männer","Anzahl","Insgesamt","89.433",""
"2018","UKH31","Frauen","Anzahl","Insgesamt","93.096",""
"2018","UKH32","Insgesamt","Anzahl","Insgesamt","171.427",""
"2018","UKH32","Männer","Anzahl","Insgesamt","84.609",""
"2018","UKH32","Frauen","Anzahl","Insgesamt","86.818",""
"2018","UKH34","Insgesamt","Anzahl","Insgesamt","488.881",""
"2018","UKH34","Männer","Anzahl","Insgesamt","239.892",""
"2018","UKH34","Frauen","Anzahl","Insgesamt","248.989",""
"2018","UKH35","Insgesamt","Anzahl","Insgesamt","306.031",""
"2018","UKH35","Männer","Anzahl","Insgesamt","148.898",""
"2018","UKH35","Frauen","Anzahl","Insgesamt","157.133",""
"2018","UKH36","Insgesamt","Anzahl","Insgesamt","317.602",""
"2018","UKH36","Männer","Anzahl","Insgesamt","156.298",""
"2018","UKH36","Frauen","Anzahl","Insgesamt","161.304",""
"2018","UKH37","Insgesamt","Anzahl","Insgesamt","362.478",""
"2018","UKH37","Männer","Anzahl","Insgesamt","176.624",""
"2018","UKH37","Frauen","Anzahl","Insgesamt","185.854",""
"2018","UKI","Insgesamt","Anzahl","Insgesamt","8.899.823",""
"2018","UKI","Männer","Anzahl","Insgesamt","4.440.012",""
"2018","UKI","Frauen","Anzahl","Insgesamt","4.459.811",""
"2018","UKI3","Insgesamt","Anzahl","Insgesamt","1.173.602",""
"2018","UKI3","Männer","Anzahl","Insgesamt","586.953",""
"2018","UKI3","Frauen","Anzahl","Insgesamt","586.649",""
"2018","UKI31","Insgesamt","Anzahl","Insgesamt","263.267",""
"2018","UKI31","Männer","Anzahl","Insgesamt","133.214",""
"2018","UKI31","Frauen","Anzahl","Insgesamt","130.053",""
"2018","UKI32","Insgesamt","Anzahl","Insgesamt","246.701",""
"2018","UKI32","Männer","Anzahl","Insgesamt","128.925",""
"2018","UKI32","Frauen","Anzahl","Insgesamt","117.776",""
"2018","UKI33","Insgesamt","Anzahl","Insgesamt","338.633",""
"2018","UKI33","Männer","Anzahl","Insgesamt","168.369",""
"2018","UKI33","Frauen","Anzahl","Insgesamt","170.264",""
"2018","UKI34","Insgesamt","Anzahl","Insgesamt","325.001",""
"2018","UKI34","Männer","Anzahl","Insgesamt","156.445",""
"2018","UKI34","Frauen","Anzahl","Insgesamt","168.556",""
"2018","UKI4","Insgesamt","Anzahl","Insgesamt","2.402.934",""
"2018","UKI4","Männer","Anzahl","Insgesamt","1.218.810",""
"2018","UKI4","Frauen","Anzahl","Insgesamt","1.184.124",""
"2018","UKI41","Insgesamt","Anzahl","Insgesamt","631.042",""
"2018","UKI41","Männer","Anzahl","Insgesamt","325.035",""
"2018","UKI41","Frauen","Anzahl","Insgesamt","306.007",""
"2018","UKI42","Insgesamt","Anzahl","Insgesamt","311.945",""
"2018","UKI42","Männer","Anzahl","Insgesamt","162.959",""
"2018","UKI42","Frauen","Anzahl","Insgesamt","148.986",""
"2018","UKI43","Insgesamt","Anzahl","Insgesamt","512.109",""
"2018","UKI43","Männer","Anzahl","Insgesamt","258.385",""
"2018","UKI43","Frauen","Anzahl","Insgesamt","253.724",""
"2018","UKI44","Insgesamt","Anzahl","Insgesamt","621.457",""
"2018","UKI44","Männer","Anzahl","Insgesamt","308.362",""
"2018","UKI44","Frauen","Anzahl","Insgesamt","313.095",""
"2018","UKI45","Insgesamt","Anzahl","Insgesamt","326.381",""
"2018","UKI45","Männer","Anzahl","Insgesamt","164.069",""
"2018","UKI45","Frauen","Anzahl","Insgesamt","162.312",""
"2018","UKI5","Insgesamt","Anzahl","Insgesamt","1.924.106",""
"2018","UKI5","Männer","Anzahl","Insgesamt","950.168",""
"2018","UKI5","Frauen","Anzahl","Insgesamt","973.938",""
"2018","UKI51","Insgesamt","Anzahl","Insgesamt","533.542",""
"2018","UKI51","Männer","Anzahl","Insgesamt","263.539",""
"2018","UKI51","Frauen","Anzahl","Insgesamt","270.003",""
"2018","UKI52","Insgesamt","Anzahl","Insgesamt","471.305",""
"2018","UKI52","Männer","Anzahl","Insgesamt","228.959",""
"2018","UKI52","Frauen","Anzahl","Insgesamt","242.346",""
"2018","UKI53","Insgesamt","Anzahl","Insgesamt","583.179",""
"2018","UKI53","Männer","Anzahl","Insgesamt","293.335",""
"2018","UKI53","Frauen","Anzahl","Insgesamt","289.844",""
"2018","UKI54","Insgesamt","Anzahl","Insgesamt","336.080",""
"2018","UKI54","Männer","Anzahl","Insgesamt","164.335",""
"2018","UKI54","Frauen","Anzahl","Insgesamt","171.745",""
"2018","UKI6","Insgesamt","Anzahl","Insgesamt","1.308.866",""
"2018","UKI6","Männer","Anzahl","Insgesamt","636.948",""
"2018","UKI6","Frauen","Anzahl","Insgesamt","671.918",""
"2018","UKI61","Insgesamt","Anzahl","Insgesamt","332.040",""
"2018","UKI61","Männer","Anzahl","Insgesamt","159.583",""
"2018","UKI61","Frauen","Anzahl","Insgesamt","172.457",""
"2018","UKI62","Insgesamt","Anzahl","Insgesamt","387.699",""
"2018","UKI62","Männer","Anzahl","Insgesamt","188.349",""
"2018","UKI62","Frauen","Anzahl","Insgesamt","199.350",""
"2018","UKI63","Insgesamt","Anzahl","Insgesamt","589.127",""
"2018","UKI63","Männer","Anzahl","Insgesamt","289.016",""
"2018","UKI63","Frauen","Anzahl","Insgesamt","300.111",""
"2018","UKI7","Insgesamt","Anzahl","Insgesamt","2.090.315",""
"2018","UKI7","Männer","Anzahl","Insgesamt","1.047.133",""
"2018","UKI7","Frauen","Anzahl","Insgesamt","1.043.182",""
"2018","UKI71","Insgesamt","Anzahl","Insgesamt","391.527",""
"2018","UKI71","Männer","Anzahl","Insgesamt","193.685",""
"2018","UKI71","Frauen","Anzahl","Insgesamt","197.842",""
"2018","UKI72","Insgesamt","Anzahl","Insgesamt","330.001",""
"2018","UKI72","Männer","Anzahl","Insgesamt","168.257",""
"2018","UKI72","Frauen","Anzahl","Insgesamt","161.744",""
"2018","UKI73","Insgesamt","Anzahl","Insgesamt","344.882",""
"2018","UKI73","Männer","Anzahl","Insgesamt","173.492",""
"2018","UKI73","Frauen","Anzahl","Insgesamt","171.390",""
"2018","UKI74","Insgesamt","Anzahl","Insgesamt","555.710",""
"2018","UKI74","Männer","Anzahl","Insgesamt","278.242",""
"2018","UKI74","Frauen","Anzahl","Insgesamt","277.468",""
"2018","UKI75","Insgesamt","Anzahl","Insgesamt","468.195",""
"2018","UKI75","Männer","Anzahl","Insgesamt","233.457",""
"2018","UKI75","Frauen","Anzahl","Insgesamt","234.738",""
"2018","UKJ","Insgesamt","Anzahl","Insgesamt","9.120.911",""
"2018","UKJ","Männer","Anzahl","Insgesamt","4.496.086",""
"2018","UKJ","Frauen","Anzahl","Insgesamt","4.624.825",""
"2018","UKJ1","Insgesamt","Anzahl","Insgesamt","2.402.507",""
"2018","UKJ1","Männer","Anzahl","Insgesamt","1.192.409",""
"2018","UKJ1","Frauen","Anzahl","Insgesamt","1.210.098",""
"2018","UKJ11","Insgesamt","Anzahl","Insgesamt","909.896",""
"2018","UKJ11","Männer","Anzahl","Insgesamt","453.592",""
"2018","UKJ11","Frauen","Anzahl","Insgesamt","456.304",""
"2018","UKJ12","Insgesamt","Anzahl","Insgesamt","269.861",""
"2018","UKJ12","Männer","Anzahl","Insgesamt","133.679",""
"2018","UKJ12","Frauen","Anzahl","Insgesamt","136.182",""
"2018","UKJ13","Insgesamt","Anzahl","Insgesamt","539.043",""
"2018","UKJ13","Männer","Anzahl","Insgesamt","264.136",""
"2018","UKJ13","Frauen","Anzahl","Insgesamt","274.907",""
"2018","UKJ14","Insgesamt","Anzahl","Insgesamt","683.707",""
"2018","UKJ14","Männer","Anzahl","Insgesamt","341.002",""
"2018","UKJ14","Frauen","Anzahl","Insgesamt","342.705",""
"2018","UKJ2","Insgesamt","Anzahl","Insgesamt","2.892.767",""
"2018","UKJ2","Männer","Anzahl","Insgesamt","1.416.705",""
"2018","UKJ2","Frauen","Anzahl","Insgesamt","1.476.062",""
"2018","UKJ21","Insgesamt","Anzahl","Insgesamt","290.134",""
"2018","UKJ21","Männer","Anzahl","Insgesamt","146.010",""
"2018","UKJ21","Frauen","Anzahl","Insgesamt","144.124",""
"2018","UKJ22","Insgesamt","Anzahl","Insgesamt","555.379",""
"2018","UKJ22","Männer","Anzahl","Insgesamt","269.080",""
"2018","UKJ22","Frauen","Anzahl","Insgesamt","286.299",""
"2018","UKJ25","Insgesamt","Anzahl","Insgesamt","788.522",""
"2018","UKJ25","Männer","Anzahl","Insgesamt","388.702",""
"2018","UKJ25","Frauen","Anzahl","Insgesamt","399.820",""
"2018","UKJ26","Insgesamt","Anzahl","Insgesamt","401.936",""
"2018","UKJ26","Männer","Anzahl","Insgesamt","196.027",""
"2018","UKJ26","Frauen","Anzahl","Insgesamt","205.909",""
"2018","UKJ27","Insgesamt","Anzahl","Insgesamt","454.686",""
"2018","UKJ27","Männer","Anzahl","Insgesamt","219.379",""
"2018","UKJ27","Frauen","Anzahl","Insgesamt","235.307",""
"2018","UKJ28","Insgesamt","Anzahl","Insgesamt","402.110",""
"2018","UKJ28","Männer","Anzahl","Insgesamt","197.507",""
"2018","UKJ28","Frauen","Anzahl","Insgesamt","204.603",""
"2018","UKJ3","Insgesamt","Anzahl","Insgesamt","1.985.074",""
"2018","UKJ3","Männer","Anzahl","Insgesamt","981.665",""
"2018","UKJ3","Frauen","Anzahl","Insgesamt","1.003.409",""
"2018","UKJ31","Insgesamt","Anzahl","Insgesamt","215.351",""
"2018","UKJ31","Männer","Anzahl","Insgesamt","109.667",""
"2018","UKJ31","Frauen","Anzahl","Insgesamt","105.684",""
"2018","UKJ32","Insgesamt","Anzahl","Insgesamt","253.418",""
"2018","UKJ32","Männer","Anzahl","Insgesamt","129.497",""
"2018","UKJ32","Frauen","Anzahl","Insgesamt","123.921",""
"2018","UKJ34","Insgesamt","Anzahl","Insgesamt","141.110",""
"2018","UKJ34","Männer","Anzahl","Insgesamt","69.088",""
"2018","UKJ34","Frauen","Anzahl","Insgesamt","72.022",""
"2018","UKJ35","Insgesamt","Anzahl","Insgesamt","458.471",""
"2018","UKJ35","Männer","Anzahl","Insgesamt","224.510",""
"2018","UKJ35","Frauen","Anzahl","Insgesamt","233.961",""
"2018","UKJ36","Insgesamt","Anzahl","Insgesamt","548.744",""
"2018","UKJ36","Männer","Anzahl","Insgesamt","265.726",""
"2018","UKJ36","Frauen","Anzahl","Insgesamt","283.018",""
"2018","UKJ37","Insgesamt","Anzahl","Insgesamt","367.980",""
"2018","UKJ37","Männer","Anzahl","Insgesamt","183.177",""
"2018","UKJ37","Frauen","Anzahl","Insgesamt","184.803",""
"2018","UKJ4","Insgesamt","Anzahl","Insgesamt","1.840.563",""
"2018","UKJ4","Männer","Anzahl","Insgesamt","905.307",""
"2018","UKJ4","Frauen","Anzahl","Insgesamt","935.256",""
"2018","UKJ41","Insgesamt","Anzahl","Insgesamt","279.725",""
"2018","UKJ41","Männer","Anzahl","Insgesamt","138.647",""
"2018","UKJ41","Frauen","Anzahl","Insgesamt","141.078",""
"2018","UKJ43","Insgesamt","Anzahl","Insgesamt","362.224",""
"2018","UKJ43","Männer","Anzahl","Insgesamt","178.748",""
"2018","UKJ43","Frauen","Anzahl","Insgesamt","183.476",""
"2018","UKJ44","Insgesamt","Anzahl","Insgesamt","534.973",""
"2018","UKJ44","Männer","Anzahl","Insgesamt","262.710",""
"2018","UKJ44","Frauen","Anzahl","Insgesamt","272.263",""
"2018","UKJ45","Insgesamt","Anzahl","Insgesamt","296.667",""
"2018","UKJ45","Männer","Anzahl","Insgesamt","145.534",""
"2018","UKJ45","Frauen","Anzahl","Insgesamt","151.133",""
"2018","UKJ46","Insgesamt","Anzahl","Insgesamt","366.974",""
"2018","UKJ46","Männer","Anzahl","Insgesamt","179.668",""
"2018","UKJ46","Frauen","Anzahl","Insgesamt","187.306",""
"2018","UKK","Insgesamt","Anzahl","Insgesamt","5.578.303",""
"2018","UKK","Männer","Anzahl","Insgesamt","2.744.438",""
"2018","UKK","Frauen","Anzahl","Insgesamt","2.833.865",""
"2018","UKK1","Insgesamt","Anzahl","Insgesamt","2.496.022",""
"2018","UKK1","Männer","Anzahl","Insgesamt","1.234.490",""
"2018","UKK1","Frauen","Anzahl","Insgesamt","1.261.532",""
"2018","UKK11","Insgesamt","Anzahl","Insgesamt","462.938",""
"2018","UKK11","Männer","Anzahl","Insgesamt","232.013",""
"2018","UKK11","Frauen","Anzahl","Insgesamt","230.925",""
"2018","UKK12","Insgesamt","Anzahl","Insgesamt","684.079",""
"2018","UKK12","Männer","Anzahl","Insgesamt","337.048",""
"2018","UKK12","Frauen","Anzahl","Insgesamt","347.031",""
